Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm]
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;4350
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;34;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;7299
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;73;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;8708
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;1950
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;63;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;8941
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
30;0.23;28;1950
